id,Churn,genero,idoso,possui_parceiro,possui_dependentes,tempo_contrato,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,total_cobrado,contas_diarias
8165-CBKXO,não,Masculino,0,Sim,Sim,66,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),56.75,3708.4,1.8916666666666666
8165-ZJRNM,não,Feminino,0,Sim,Sim,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),23.75,1679.25,0.7916666666666666
8166-ORCHU,não,Masculino,1,Sim,Não,33,Sim,Não,Fibra óptica,Sim,Sim,Não,Sim,Não,Sim,Anual,Sim,Cheque eletrônico,93.55,3055.5,3.118333333333333
8166-ZZTFS,sim,Feminino,1,Sim,Não,66,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Transferência bancária (automática),80.55,5265.1,2.685
8167-GJLRN,não,Masculino,0,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,30.4,82.15,1.0133333333333332
8168-UQWWF,sim,Feminino,0,Não,Não,11,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automática),97.85,1105.4,3.2616666666666663
8169-SAEJD,não,Masculino,1,Sim,Não,69,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Sim,Bienal,Não,Cartão de crédito (automático),56.55,3952.65,1.885
8173-RXAYP,não,Feminino,0,Sim,Sim,24,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.7,452.55,0.6566666666666666
8174-LNWMW,não,Feminino,0,Não,Não,31,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),20.9,689.35,0.6966666666666667
8174-TBVCF,não,Feminino,0,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),94.8,6859.05,3.1599999999999997
8178-EYZUO,sim,Masculino,0,Não,Não,46,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,93.7,4154.8,3.1233333333333335
8180-AKMJV,não,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),44.55,44.55,1.4849999999999999
8181-YHCMF,não,Feminino,0,Sim,Sim,68,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),60.3,4109.0,2.01
8182-BJDSI,sim,Feminino,0,Não,Não,28,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,89.95,2625.55,2.9983333333333335
8182-PNAGI,sim,Masculino,0,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),50.25,593.75,1.675
8183-ONMXC,sim,Feminino,0,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,80.75,159.45,2.691666666666667
8184-WMOFI,não,Masculino,0,Sim,Sim,62,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,Não,Cartão de crédito (automático),71.4,4487.3,2.3800000000000003
8185-UPYBR,sim,Masculino,0,Sim,Não,6,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.5,438.0,2.5166666666666666
8189-DUKMV,não,Feminino,0,Sim,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),20.5,79.05,0.6833333333333333
8189-HBVRW,não,Feminino,0,Não,Não,53,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,90.8,4921.2,3.0266666666666664
8189-XRIKE,não,Feminino,1,Não,Não,32,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,90.95,2897.95,3.0316666666666667
8190-ZTQFB,não,Masculino,0,Não,Não,41,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,51.35,2075.1,1.7116666666666667
8191-XWSZG,não,Feminino,0,Não,Não,52,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.65,1022.95,0.6883333333333332
8194-PEEBY,não,Feminino,0,Sim,Sim,24,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.9,533.5,0.6633333333333333
8197-BFWVU,não,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),93.25,6688.95,3.1083333333333334
8198-RKSZG,não,Feminino,0,Sim,Sim,14,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Mensal,Não,Cartão de crédito (automático),80.45,1137.05,2.6816666666666666
8199-ZLLSA,sim,Masculino,0,Não,Não,67,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automática),118.35,7804.15,3.945
8200-KLNYW,não,Feminino,0,Sim,Não,21,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque enviado,80.9,1714.95,2.6966666666666668
8200-LGKSR,não,Masculino,0,Sim,Não,71,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,83.2,6126.1,2.7733333333333334
8201-AAXCB,não,Masculino,0,Sim,Sim,25,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,60.35,1404.65,2.0116666666666667
8203-XJZRC,não,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.25,20.25,0.675
8204-TIFGJ,não,Feminino,0,Não,Não,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Transferência bancária (automática),20.3,470.6,0.6766666666666666
8204-YJCLA,não,Masculino,1,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),64.8,4732.35,2.1599999999999997
8205-MQUGY,não,Masculino,0,Sim,Sim,12,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,49.2,571.15,1.6400000000000001
8205-OTCHB,sim,Masculino,0,Não,Não,22,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Transferência bancária (automática),43.75,903.6,1.4583333333333333
8205-VSLRB,não,Masculino,0,Sim,Não,70,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),77.3,5498.2,2.5766666666666667
8207-DMRVL,não,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automática),114.55,8306.05,3.8183333333333334
8207-VVMYB,não,Feminino,0,Sim,Não,70,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária (automática),26.0,2006.95,0.8666666666666667
8208-EUMTE,não,Masculino,0,Não,Não,16,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Não,Cheque enviado,54.85,916.15,1.8283333333333334
8212-CRQXP,não,Feminino,0,Sim,Não,22,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),80.0,1706.45,2.6666666666666665
8212-DJRCH,não,Masculino,0,Sim,Sim,5,Sim,Não,Fibra óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque enviado,90.35,434.5,3.0116666666666663
8213-TAZPM,não,Feminino,0,Sim,Sim,69,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automática),108.75,7493.05,3.625
8215-NGSPE,não,Feminino,0,Sim,Sim,42,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.0,833.55,0.6666666666666666
8216-AZUUZ,não,Feminino,0,Sim,Sim,42,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,100.4,4303.65,3.3466666666666667
8217-QYOHV,não,Masculino,0,Não,Não,5,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,55.75,266.95,1.8583333333333334
8218-FFJDS,não,Feminino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),86.4,6058.95,2.8800000000000003
8219-VYBVI,não,Masculino,0,Não,Sim,39,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,25.0,1004.35,0.8333333333333334
8220-OCUFY,não,Feminino,0,Não,Não,21,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cheque eletrônico,60.25,1258.35,2.0083333333333333
8221-EQDGL,não,Masculino,0,Sim,Não,35,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque enviado,61.0,2130.45,2.033333333333333
8221-HVAYI,não,Masculino,0,Sim,Sim,35,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bienal,Sim,Cartão de crédito (automático),69.15,2490.15,2.305
8224-DWCKX,não,Masculino,1,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),73.3,828.05,2.4433333333333334
8224-IVVPA,não,Feminino,0,Não,Não,27,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,56.7,1652.95,1.8900000000000001
8224-KDLKN,não,Masculino,0,Sim,Sim,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),25.0,1738.9,0.8333333333333334
8224-UAXBZ,não,Feminino,0,Sim,Não,58,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Não,Anual,Sim,Cheque eletrônico,45.35,2540.1,1.5116666666666667
8225-BTJAU,sim,Masculino,1,Não,Não,10,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,79.25,793.55,2.6416666666666666
8226-BXGES,não,Masculino,0,Sim,Não,64,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Anual,Não,Transferência bancária (automática),89.45,5692.65,2.981666666666667
8229-BUJHX,não,Feminino,0,Sim,Sim,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),20.5,1500.95,0.6833333333333333
8229-MYEJZ,não,Feminino,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,51.2,498.25,1.7066666666666668
8229-TNIQA,sim,Feminino,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,45.3,196.95,1.51
8231-BSWXX,não,Masculino,0,Não,Não,71,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),79.05,5552.5,2.635
8232-CTLKO,não,Feminino,0,Sim,Sim,66,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,Bienal,Sim,Cheque eletrônico,59.75,3996.8,1.9916666666666667
8232-UTFOZ,não,Masculino,0,Não,Não,69,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),19.95,1399.35,0.6649999999999999
8234-GSZYK,não,Masculino,0,Não,Não,43,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária (automática),26.45,1110.05,0.8816666666666666
8237-ULIXL,não,Feminino,0,Sim,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),24.85,1871.85,0.8283333333333334
8241-JUIQO,não,Feminino,0,Não,Não,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária (automática),19.45,1336.35,0.6483333333333333
8242-JSVBO,não,Masculino,0,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),44.65,322.5,1.4883333333333333
8242-PDSGJ,não,Masculino,0,Sim,Não,70,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Não,Bienal,Sim,Cartão de crédito (automático),39.15,2692.75,1.305
8242-SOQUO,não,Feminino,1,Não,Não,5,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,84.7,392.5,2.8233333333333333
8245-UMPYT,sim,Feminino,1,Não,Não,16,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,96.4,1581.2,3.2133333333333334
8246-SHFGA,não,Masculino,0,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito (automático),21.1,385.55,0.7033333333333334
8249-THVEC,não,Masculino,0,Sim,Sim,51,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.4,997.75,0.6466666666666666
8250-ZNGGW,não,Feminino,1,Não,Não,5,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cartão de crédito (automático),59.9,287.85,1.9966666666666666
8257-RZAHR,sim,Feminino,0,Sim,Não,14,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),64.7,941.0,2.1566666666666667
8258-GSTJK,sim,Masculino,1,Não,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,77.0,237.75,2.566666666666667
8259-DZLIZ,não,Feminino,0,Sim,Sim,64,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Anual,Sim,Transferência bancária (automática),53.85,3399.85,1.7950000000000002
8259-NFJTV,não,Feminino,0,Sim,Sim,7,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,34.65,246.6,1.155
8260-NGFNY,sim,Feminino,0,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,25.2,25.2,0.84
8261-GWDBQ,não,Feminino,1,Sim,Não,60,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),116.05,6925.9,3.868333333333333
8262-COGGB,não,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.45,20.45,0.6816666666666666
8263-JQAIK,sim,Masculino,1,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,24.45,47.5,0.815
8263-OKETD,não,Feminino,0,Não,Não,20,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cartão de crédito (automático),68.9,1370.35,2.296666666666667
8263-QMNTJ,não,Masculino,0,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,115.55,8425.3,3.8516666666666666
8265-HKSOW,não,Feminino,0,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),107.45,7658.3,3.5816666666666666
8266-VBFQL,não,Masculino,0,Não,Não,4,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Não,Sim,Mensal,Sim,Cheque eletrônico,90.4,356.65,3.0133333333333336
8267-KFGYD,não,Masculino,0,Não,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,21.05,21.05,0.7016666666666667
8267-ZNYVZ,sim,Feminino,0,Sim,Não,33,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,103.75,3361.05,3.4583333333333335
8268-YDIXR,não,Masculino,0,Sim,Não,56,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Anual,Sim,Cheque eletrônico,93.15,5253.95,3.105
8270-RKSAP,não,Masculino,0,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.5,597.9,2.35
8272-ONJLV,não,Masculino,0,Não,Não,12,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Cheque eletrônico,95.7,1184.0,3.19
8276-MQBYC,sim,Masculino,1,Não,Não,51,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,97.8,4913.3,3.26
8277-RVRSV,não,Feminino,0,Sim,Sim,33,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),24.15,800.3,0.8049999999999999
8280-MQRQN,sim,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,50.45,50.45,1.6816666666666669
8285-ABVLB,não,Feminino,0,Sim,Não,70,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito (automático),19.85,1328.35,0.6616666666666667
8286-AFUYI,não,Masculino,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,47.95,47.95,1.5983333333333334
8290-YWKHZ,sim,Feminino,1,Sim,Não,32,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,93.2,2931.0,3.106666666666667
8292-FRFZQ,não,Feminino,0,Não,Não,39,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Transferência bancária (automática),41.15,1700.9,1.3716666666666666
8292-ITGYJ,não,Feminino,0,Sim,Sim,45,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária (automática),24.65,1138.8,0.8216666666666667
8292-TYSPY,sim,Masculino,0,Não,Não,19,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cartão de crédito (automático),55.0,1046.5,1.8333333333333333
8294-UIMBA,não,Feminino,0,Não,Não,30,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automática),94.4,2638.1,3.146666666666667
8295-FHIVV,não,Masculino,0,Não,Não,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.4,168.65,0.6466666666666666
8295-KMENE,não,Feminino,0,Sim,Sim,59,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Bienal,Sim,Cheque enviado,76.45,4519.5,2.5483333333333333
8305-VHZBZ,sim,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.2,20.2,0.6733333333333333
8309-IEYJD,não,Feminino,1,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,70.6,70.6,2.353333333333333
8309-PPCED,não,Feminino,0,Sim,Não,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),110.45,7982.5,3.6816666666666666
8311-UEUAB,não,Feminino,0,Sim,Sim,67,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,75.5,5229.45,2.5166666666666666
8313-AFGBW,não,Masculino,0,Sim,Não,47,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Bienal,Não,Cheque eletrônico,73.6,3522.65,2.453333333333333
8313-KTIHG,não,Masculino,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,61.3,249.4,2.0433333333333334
8313-NDOIA,não,Feminino,0,Não,Não,24,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.15,2494.65,3.4716666666666667
8314-DPQHL,não,Masculino,0,Não,Não,9,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,Não,Cheque enviado,50.8,463.6,1.6933333333333331
8314-HTWVE,não,Feminino,0,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.85,144.15,0.6616666666666667
8316-BBQAY,não,Feminino,0,Não,Não,65,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),59.95,3921.1,1.9983333333333335
8317-BVKSO,não,Masculino,0,Não,Não,14,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque eletrônico,20.05,299.3,0.6683333333333333
8318-LCNBW,não,Masculino,0,Sim,Não,35,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Não,Cartão de crédito (automático),53.15,1930.9,1.7716666666666667
8319-QBEHW,não,Masculino,0,Não,Sim,26,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,Anual,Sim,Transferência bancária (automática),39.95,1023.75,1.3316666666666668
8325-QRPZR,não,Feminino,0,Não,Não,7,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.15,525.0,2.5050000000000003
8327-LZKAS,sim,Feminino,1,Sim,Não,43,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,107.55,4533.9,3.585
8327-WKMIE,não,Masculino,0,Não,Não,37,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito (automático),20.15,785.75,0.6716666666666666
8328-SKJNO,não,Masculino,0,Não,Sim,23,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Transferência bancária (automática),40.65,947.4,1.355
